11,1,-0.664705282,-0.96309251,-0.968920022,-0.207159588,0.2929412823,-0.499368349,0.5197723077,0.336119752,-1.534851949,0.802058292,-2.247843491,0.0789377554,0.2823900076,0.3684989057,-0.021267275,-0.619644844,-0.765959773,-0.316596151,0.119103889,1.2124091756,-0.293295205,-1.195596438,-0.290407711,1.2213838242,0.5800774927,0.2497606754,1.154838608,-0.55551127,-2.116200554,0.8812819437
12,1,0.3387131047,1.3336954077,0.1942790016,-2.866235232,0.0780299597,-0.099117844,-0.211049938,-0.508252348,-2.288098336,-0.065845097,0.4792133165,1.0103990316,1.0490635306,-0.316490103,0.9785078958,-0.538032961,-0.97209474,-1.267972643,1.0121221418,-1.304201499,1.0779365238,0.9673190471,2.1403111211,0.5105707365,2.004198001,1.3225843923,0.1067984815,3.6816120864,0.0384408971,0.9022533216
13,1,0.5071664569,-0.02289422,0.0747691885,0.0740142048,0.1940835919,2.3545455709,0.3354331329,0.100617666,-0.521170679,0.4508839338,0.8826190789,0.0938269989,-0.186775431,-1.207828452,0.5339005637,-1.25633293,1.2196923387,-0.75235215,0.8262311157,2.3425095645,0.0493138227,0.3321737167,-0.617801834,0.1983492909,0.575608252,-1.018787059,1.1559744238,-0.453025349,-0.875155349,-0.411160831
14,1,-0.141974637,-0.129987112,0.0650312477,-0.62244774,-0.879881738,-1.244298124,0.3551783468,-0.0088378,-1.810941761,0.2587504527,0.207685577,0.672944608,0.3381143888,0.9996078289,-0.248290557,-0.342518252,-1.006685853,-0.792395137,-0.35545115,0.6484253582,0.0641143359,-0.700075296,0.0500918085,0.7063999565,0.2173244519,1.2928233705,0.5409959977,1.5833689157,1.028960679,-0.771476806
15,1,-0.098397659,-1.016241231,0.2200253304,-0.210579628,1.7653632707,-0.409815029,0.7022795221,0.2227150004,-0.185229378,-0.050015945,-0.16357695,-1.064802769,-1.686924971,1.4923700868,-0.305795458,-0.408618097,1.2669609914,-0.258554276,-0.558566053,1.1173564843,0.6211796462,-0.388560528,-0.281666206,0.3008436818,1.3236100737,-0.584643287,1.5307943575,-2.363799926,-0.877892569,-0.560232522
16,0,-0.832837403,-0.22248555,0.6329465706,-1.840802022,-0.481016735,-1.095195315,0.7675743505,1.3463311078,0.3442105241,0.5990376161,-0.014221315,0.2206703159,0.50840252,0.4770138959,-0.089417067,0.415389075,0.9920897628,1.1380775579,0.284639318,-0.873919367,0.6279279811,-0.478265431,-0.845704241,-0.428495259,-0.83301151,-0.688880228,-0.764089943,-0.550433555,0.9063437373,-0.2316865
17,1,1.5366361484,0.5669330172,-0.57827791,2.6969416625,1.276058199,-0.270819938,0.9300968503,-1.573308658,1.2172095346,-0.231544495,1.2744819585,-0.597908231,0.0696094863,-0.837669917,1.808919985,0.7829562504,0.1788398005,-1.534025002,-1.015757725,-0.026035802,-0.093224811,-0.447020313,0.7070067801,1.6297216465,-1.051971331,0.3250998788,0.2490482539,-2.332985413,1.3255918446,-0.964138088
18,0,-0.344037662,1.2683438127,-0.658738345,0.0071576148,-1.167227969,1.208566234,-1.468170191,-0.025700007,0.2765866701,0.9209192025,-0.855560076,-0.934754987,0.8902570663,0.8162185043,0.7208347761,0.1149972364,-0.438696588,1.6693032532,-0.149248635,-2.187501073,-1.504575742,-0.319878218,0.9417759072,-0.812233635,0.2957009616,-0.356829954,0.42396539,-0.945944956,-0.146179605,2.3275624349
19,1,-0.566656407,1.0073703788,1.391433518,-0.343658677,-0.564833234,0.3697156497,1.1253512846,0.6433699284,-0.058280219,-0.393352838,0.6160100892,2.0260992663,0.2983217798,-1.56128966,0.5709503352,-0.518788921,-0.023218941,1.8881141148,-0.742819668,0.3261588206,-1.438785812,-0.949738941,0.9102741686,0.1510089181,0.6108680667,-0.179506854,0.3461427976,0.3597673634,0.588525026,-0.033485228
20,0,-0.956785896,0.9308930279,-0.494949056,0.6697975428,-1.021696911,-1.533851187,1.2402394072,-0.464305772,-0.675686274,-2.563412526,0.5485049349,-0.338262536,-1.65722836,-1.015359111,-0.683234139,-1.801308334,0.5035882939,2.5003492584,1.0483428314,-0.550126797,-2.240424859,-1.858271359,0.1156181443,-0.769053622,0.6186484098,0.1750222672,0.4827691122,0.8211555372,1.9463956354,0.524908422
21,0,-0.225370764,-0.098206532,-0.609596987,-0.521225204,-0.476803189,0.0585744101,-2.159833677,0.0583716478,-1.303073813,-0.126615233,-1.814369515,-0.83017724,0.8804364167,-1.524541403,1.365217704,-0.067259322,-1.845108426,-0.606178005,1.0397649931,1.1771598636,0.4970352512,-0.645332181,-0.734747845,1.3711765056,-1.213323777,-0.944288873,-0.959551587,-0.317408259,-0.007780049,-0.009576773
22,0,0.2303204266,1.8686099654,-0.866980473,0.082754106,-0.466220833,-2.469342175,-1.828459667,-1.543563572,-1.188193189,0.7167551362,1.4564732538,0.8328726224,-1.331680443,-1.315365839,-0.250102585,-1.126422614,-1.055150591,1.9780109887,0.3893629618,-1.534998714,-1.296587912,-0.601582264,-1.878852862,-0.132690507,-1.267093062,0.8193881807,-0.017309225,0.2834485893,1.0878013734,-0.643437181
23,0,0.0614849584,0.0524961416,1.3179167322,-1.700864806,-0.063217884,-0.849265674,0.046505665,-0.89890848,-1.971170684,0.0754659805,0.1181898225,1.7086933134,1.0856134935,1.1045952768,-0.870055537,-0.944175861,0.1065945703,0.4381093338,0.0012052982,1.8098078853,-0.162405217,1.4409556519,-1.890356492,-0.30763812,-1.487176192,1.0809881218,0.8425245977,-0.488125784,-1.328342278,-0.532209228
24,1,-0.428088276,0.6575001508,-0.706550047,1.6035942884,1.1936683795,-1.44130229,1.2719692489,0.2161376716,0.264329619,-1.72694271,0.4002758216,0.2562188322,1.0615471137,-2.163702721,0.5727146794,1.6240513386,-0.145951337,-0.772593442,-1.151870741,0.4591545497,-0.52236143,-0.331128803,0.0564676866,-0.014301738,2.5538450128,1.5488726811,0.6185907156,2.2393173189,-1.042599352,1.0632090814
25,1,-1.694011678,-0.577528608,-0.134515083,-0.154505828,-0.007660437,-0.808380581,0.0118489253,-0.259916199,1.2627259924,0.3958163701,-1.941511108,1.1641813422,-2.226310322,0.4138194571,-1.184035536,1.1677956892,-0.531106921,-1.043528378,-0.04259626,-0.800433233,-0.253631688,0.1868410334,0.4182389126,1.0704064281,-0.908248456,1.199914915,0.361472979,-1.344452299,-1.621407503,1.9862740003
26,1,0.2554505939,0.9707235256,-0.131338638,-1.087660825,1.5476780002,-1.570896272,1.1606502234,-0.720130769,0.0579509916,0.0177037263,0.4122455106,-0.796570777,1.6829143048,-0.50057966,0.5878593333,0.8763169875,-0.805961991,0.8435839626,-0.345035521,-0.025091433,0.2129882059,-0.462967237,0.491216244,1.0670523348,0.293569525,1.3715633262,-0.415838906,-0.354442842,-0.238128781,0.9964357148
27,0,-0.255403256,1.3913475342,0.4702593949,-0.243829158,1.139269384,-2.766135412,0.0491649753,1.051751805,0.1265184849,0.5183317023,-0.595057733,-2.136499644,0.3087941296,-0.808998693,2.0147752513,-0.334421586,-1.911044933,-0.451359687,-0.272464044,0.4124894747,0.0587499129,0.6718580751,1.1328999907,0.7869274877,0.0068924694,2.0200340393,-0.318990968,0.6135527449,-0.348221771,-0.660777877
28,0,0.4627046439,-0.33022059,-0.715339135,1.0269196243,-0.719103274,2.159142106,1.9628970292,-0.252951928,0.0310895037,-2.185501522,-0.405933743,-0.54473389,1.5473789235,0.0156568125,-1.459300145,0.7631586173,0.7825106658,0.4132458916,-0.880217967,-1.318934801,2.02718289,0.943048014,-1.845628034,-0.682592453,-0.958686526,0.3056728212,1.6266160351,1.5627571611,-0.657910727,0.4653278919
29,1,-0.014337317,-1.91600692,0.3366620973,1.2141758435,-0.416262429,-0.842668422,0.5614619165,2.5624218897,1.7509069559,1.5124047264,1.0462487197,-2.158109782,1.7004422053,1.1543049811,-0.306547488,0.6873083563,-0.430545525,-2.211847183,-0.036075276,-1.330050154,-0.482812823,0.507234417,0.6526787919,0.2793243512,0.1280830266,0.0706620493,0.2695594323,-0.313246974,-0.225080134,0.6693454312
30,0,-0.669877877,0.0750703436,-0.151191489,2.5097409261,-1.303673649,0.190046352,-0.791699116,0.7179764678,-0.024786179,-1.16413585,-0.298051141,-1.207238883,1.0064418329,-0.037750164,0.5308350569,-0.310274409,-0.281038531,-0.10897457,0.0083862051,-0.141660745,-0.804609697,-2.675229281,1.063436964,0.0909913746,1.6944554249,0.2669867318,0.9993522996,-1.825775162,0.1065870298,1.4970375348
31,0,0.2777349677,-0.746049908,0.8823881318,0.6890059461,-0.074962511,-0.310034652,0.3347246567,0.7202412963,0.335464874,-0.516073855,-0.021659014,-0.405403246,-1.546139634,-1.275136287,1.2081160328,-0.782453431,-0.161703215,0.8533445402,-0.199987268,-0.556145124,-0.007972299,-0.735709557,-1.269001024,-0.217319443,0.3606017087,-2.051279429,1.0922754185,0.3317128366,0.7391169036,0.5562905192
32,1,-0.497953002,-0.782131356,1.8329978909,0.4557019739,-0.803798902,1.0089929842,-0.62191312,0.7759757655,0.1887514423,-0.781577486,0.2811763423,-0.970385886,1.6210185979,0.130612635,0.2401113106,-0.326936713,1.8650231195,-0.30398684,-0.025268765,0.3814586435,0.4842035551,1.0773161802,1.1536794368,-0.739232835,0.5457626465,0.2383859741,-0.279372045,0.2999739235,-1.111150553,0.8074811159
33,0,-1.513696563,-1.070557695,1.9032983178,1.8897460085,0.3565676274,-0.735921014,-1.55222394,0.5883854207,1.0456561446,0.6377669641,0.1401894604,1.2667571252,-1.022371329,-1.97746923,1.2208347508,-1.865108697,0.5150198437,0.2909940072,0.6209972081,-0.003957901,1.0323186016,-0.431333323,-1.123359018,-0.303741524,-0.5501217,-1.220344648,-0.649506046,-0.931717401,0.7032110425,-0.701477165
34,1,0.5233621608,0.861802297,1.6874569736,0.229867193,-2.543106103,-1.796884107,1.6018717987,1.6801318564,-2.173405863,-0.259560553,-0.90305963,0.8168635234,0.1244055428,0.3046335618,-0.360832574,-0.424937902,-0.74376882,0.0142526789,0.1821275815,-0.17910592,0.7598320365,0.3851385907,0.5366378606,0.594608346,0.4069326265,-0.663062511,0.7251714027,0.1749689332,-0.49776127,-0.524290996
35,1,0.9175116655,1.04521681,-0.270684099,-1.039398371,-0.932288295,-0.467066276,-0.009104167,0.3150430419,-0.375400277,-0.603172043,0.5816971499,-1.223815987,-0.186172261,-1.269513667,-0.16818683,-0.83650951,-0.015142013,-0.559092937,0.7299231824,0.78078903,1.4428014371,0.8131540815,-0.240119656,0.8209747006,-0.255125571,-1.655239851,0.1911007889,-0.367444331,-0.747560307,0.8708282598
36,0,0.3716362048,-0.691857844,3.1687914987,-0.468029181,1.2508192361,0.3839436995,0.3964563204,-0.446938093,-0.227618706,0.4203975855,-0.174284448,2.684478022,-0.77349366,-1.321115631,0.0264236888,2.2540520198,-0.039144498,0.008165647,0.2817022831,-1.958362779,0.1726853759,0.7105642817,-0.989561613,-1.557175154,0.4754858351,-0.702372918,-1.156662968,0.9462694548,-0.461343787,0.3063149465
37,1,-0.849966263,-0.72303904,0.8815028591,0.8790978647,0.2916182378,1.1776269322,-0.45114045,-2.142721188,-0.888746937,-0.673634662,-0.536116112,-0.305326044,1.829878647,-1.193283294,2.0349589336,-0.026376853,-1.480099628,-0.797316987,-0.89244547,0.5490689495,-1.797593235,-0.764810963,1.1394063647,-0.478925913,0.5545711807,0.0432796397,-0.170049426,2.0887753637,0.8656676547,0.1333871354
38,1,-0.168632966,-0.664473751,-0.854186242,-0.827557443,-0.400231967,-0.226520307,1.4827608909,-1.015442646,0.6810225166,0.8679852056,2.0270697309,1.1300378075,-0.602351332,0.0704288671,0.721411207,0.6091651628,-1.081281115,0.4480504075,-2.11604393,-1.965958624,0.469717253,0.7003855527,-0.508467026,0.2742211302,-0.549322548,1.5907273786,2.7566395734,0.1484908773,0.1799822957,-1.408011529
39,0,0.3108176453,-1.354951838,0.1221086365,0.1962029206,-0.3268204,-1.248982559,0.1252750762,0.3761216247,0.2422626854,-1.850859574,0.4001182334,0.0011119099,-1.359769912,1.4268939756,-1.326389705,-0.773290308,-0.930029872,-1.31753517,-1.777700157,-1.353158682,0.9830802087,-0.749792453,-0.239008038,-0.209669067,-2.086952169,0.9215590643,0.3674452714,0.4113776033,0.6573708939,-0.055186685
40,0,-1.15924648,1.2094986955,-0.696916751,0.6530540443,1.319662446,-0.590779012,0.2534230271,-0.983357959,-0.589041594,-1.900092346,1.9530216676,-1.532832085,0.2451893814,-0.274306665,0.4320712743,-1.080851347,-0.863772041,-0.784024854,0.196240097,0.8729380634,0.8735149802,-1.227550939,1.794545948,-0.332555047,0.5175203527,1.2151817123,-2.719434052,0.1439252622,1.8780638832,0.3200126451
41,0,0.4293834771,-1.021000159,0.3723363337,0.8356927759,0.986113714,0.0377343116,-0.184620309,0.723297531,1.7676908411,0.6257636182,-0.49949234,-2.457828518,0.4649174309,1.3020740301,-1.152093499,0.9333430859,-1.293604846,1.9216971816,1.3600105559,-0.180580612,1.8030159812,-2.738569681,1.0822095124,-1.046933869,-0.022849346,-2.420682731,-0.861513443,-0.63082795,2.6562009364,-0.118461148
42,0,1.8031727396,0.6107780757,1.9378557943,-0.035985213,1.013474945,4.3065496195,0.0170483845,-1.156182816,0.7978963642,-0.704580611,0.4686540925,-0.683865589,1.9554408077,0.6721795885,0.0359954127,-1.009543388,-0.028854935,-0.012842691,0.809466233,0.8231742138,-0.51563681,0.7431342536,-0.169230271,0.0507089852,0.4100315029,-0.175408716,-0.365106866,0.5187438984,-0.229649889,1.4112974038
43,0,1.3891940802,-0.377638064,0.7811649225,0.8261785147,-1.204757416,-0.367893515,1.4084844028,-0.514486906,1.3216311637,-0.385780872,0.0254460498,-0.283448015,0.1853108319,0.3588949775,2.7798049156,0.5099724387,-0.129281982,0.6701179559,0.3107979054,-0.25787513,-0.012899592,0.7632731505,-1.014465537,-0.046826312,-1.044597879,1.6343959022,-0.433709122,-0.141431216,0.5681064413,-1.097429196
44,0,-0.806783931,0.3281123156,-0.675868725,1.1059054301,-0.345140966,-0.170874687,0.6364904949,0.7808522316,-0.008700737,0.0220529889,-0.690186751,0.8326244605,-0.748470102,0.0531059543,-0.226258144,0.4506963123,0.408643473,-0.413787512,-0.015917279,-1.141953881,-0.907097482,0.3616762032,-0.75070927,-0.691609619,0.7364492198,-1.338430309,-0.491865887,-0.290149227,-0.91388673,-0.107400359
45,1,1.2343017739,-0.730296009,2.2091192535,-1.619737929,-0.938191001,1.5563360352,1.4541492965,-0.797345677,-0.78067518,1.0063402227,-0.953153252,-0.340337516,0.3205597664,-0.556738613,0.1743105436,-0.999098348,0.2247725928,1.0177139852,2.1884677724,-0.93393286,-0.378374068,0.3149340652,-0.261578792,0.7736774601,0.6248066209,0.4777409011,0.6634384005,-0.649879155,-0.453667559,-0.587411293
46,1,-2.00224678,0.9814458142,1.1985882443,1.1934783655,1.1334334882,0.6232168591,1.3258417683,-0.921738608,0.9222828793,1.1306891234,-0.362306762,-0.202420087,0.4848488516,0.432589636,-0.816431905,-0.734663428,1.5973865476,-0.021648352,1.5881829056,0.7087073454,1.2250130297,1.2620522534,-0.289585556,0.0409041258,1.1309821579,-0.625102355,0.3822230937,-1.974622813,-0.645022399,0.7785780645
47,1,0.9105193909,1.2384718323,0.0043044261,0.227879758,0.2608805153,-1.556178058,2.4081081562,1.4767768928,1.6049415846,-1.709765806,0.2529268527,0.8609265629,-0.921147318,-1.196285093,-0.114282838,0.4254612537,0.5877693377,-0.447873917,-0.067733521,0.3779644318,-2.060740372,-0.459382027,0.17359106,-0.308997646,1.308762177,1.5268567743,0.1287121615,-1.642534027,0.4304674772,-2.01107292
48,0,-0.286320034,0.7553547593,-0.775365814,-0.499773712,0.3740777121,0.2395088532,0.4496567894,-0.206580579,-0.067736664,-0.901090378,0.4423310947,-0.153352851,-1.578915954,-0.543854035,-0.881166589,0.0472345347,-0.426276676,-1.09770908,0.3923885862,-0.096309939,0.0269523683,0.1274279529,-1.614049677,0.2968756977,-1.020763531,-1.400390687,-0.714506652,1.0650350077,-1.670213704,1.3558725582
49,1,1.0178358955,0.7375262186,1.0100937488,1.3444302704,-2.108361699,0.1488043652,0.8421101517,1.5889811957,-0.30087357,-0.350677112,0.2733474482,0.9315171236,0.8117657803,-0.524231902,0.3975159039,-1.332135004,-0.575729712,0.7989867296,-0.765808737,1.0445923839,-0.415944147,0.1424336354,0.7085846054,-0.0011513,0.8098334259,-0.479846042,-0.851194534,-0.185974438,0.907069753,0.9933088845
50,1,-2.26672484,0.7937654386,-0.146464388,0.9518349959,-0.127590554,0.68968064,0.043807298,-1.265343486,0.2103378367,1.7716725139,1.9010616934,2.3892347369,0.1177343874,-0.716574794,-0.059720765,0.9462688305,-0.060071086,-0.802877123,0.6488915516,0.7709164601,-0.277616559,0.6329701701,2.2367800532,0.0842894401,-0.318040563,0.180726894,-0.417672507,0.8593902863,-1.325901954,-0.026810873
51,0,0.6958878598,-0.258723941,0.793652789,2.4932716849,0.7071648065,-0.510444806,0.3301241455,1.4692630888,-0.336245737,1.1313814388,-0.279482199,-0.735204627,-1.201824012,0.344873945,0.4413519859,-0.416643101,-0.461369078,0.7780544021,0.2368649301,-0.549159117,-0.552944866,0.3421397448,-0.627585471,-0.914310143,-1.163786865,-0.504789581,0.159180032,-0.557991926,-0.672680532,0.812615924
52,1,0.6068978902,0.0931622884,0.1541523372,0.6108748059,-0.297547481,2.0063714727,-0.483807406,1.8137827394,0.0041704276,-0.280143055,0.3550403533,1.7778648252,-0.640490758,-0.086945763,1.7634927158,-0.086133972,-0.186445973,-0.561861458,0.0248861688,-0.04422558,-0.019099725,1.5965077867,0.0677943018,1.1060396907,0.887884439,-0.765029118,0.720771234,0.1864242672,-0.380839995,2.2290941162
53,0,1.4753478629,0.9520570697,0.0486361694,-1.634729916,2.0934900158,-0.874423372,-0.551227123,0.3036739339,0.2782469538,0.0565767997,-0.542531987,0.6774641254,1.4158455029,-0.232197812,-0.368922255,-0.61446525,0.1005009751,0.9875344899,0.5464061724,0.4118985523,0.6462293516,-1.33055043,-1.730426445,-1.026292393,-0.194881958,0.3508235634,-1.189404472,0.2832788502,-1.323497454,-1.200059816
54,1,-0.113652518,-0.675392274,0.2381462439,-1.423548824,1.2715688845,0.5363250509,-1.384327782,0.6527738485,-1.048867976,0.0551702605,0.2481970899,0.2292778119,-0.124213132,-0.846264352,-2.370730871,-0.826325937,0.804194979,1.7484733459,0.1865306577,0.2762488714,-0.034379419,0.1220535748,-0.797481006,0.0357686109,1.2271795579,-1.931364603,-0.818731305,-0.028677353,-0.032061195,-1.204980573
55,0,0.6583712617,1.9067952633,-1.930611253,-0.043296457,2.0803993867,-0.257887839,-1.172212882,0.664322166,-1.310079271,0.3070263933,0.2439988806,-0.651582172,-1.042334019,-1.717027025,-1.179784011,-0.127393514,0.4079087303,0.9153366494,0.0262441769,2.3801582677,-0.721293915,0.5447090812,-0.612498586,-0.137555043,-0.489875892,1.4081949017,-0.030344267,-0.316239891,1.9593447289,0.3703779814
56,1,-0.895525343,0.4830506898,0.808097189,0.5482738888,0.2626060448,-0.779968938,0.5052589007,1.0339100043,0.6672465816,-0.566315123,0.9857196499,1.6373224454,1.2083377226,0.297114387,-0.031917017,-0.148684054,0.8797192429,0.1761291456,-0.52663355,0.7239216435,0.8637266623,-1.38037751,0.3246413617,0.2172456764,0.3420096295,-1.382976527,-0.775654908,-0.432672349,-0.457189643,1.2822544097
57,0,0.3091211052,0.2640042951,-0.65651055,0.7426329607,0.7495173761,0.3636274006,-0.442369647,0.1020379503,-0.483285206,-0.721052153,-0.603074511,0.3304560873,1.1431137335,0.3992606784,0.6034331858,-0.286066107,0.7021296407,-0.297653747,-0.735783923,0.4773737617,1.7448909398,1.3922939658,-0.844841949,-0.55606787,-0.302593401,0.5409062023,-0.183289903,1.7740069642,0.1734629885,-0.284330845
58,0,0.8951646377,0.9933050693,-1.023985222,-0.413395278,-1.523538656,-0.011684357,-1.393539294,-1.038750512,-0.286327108,-1.699367981,0.2243903854,-1.421745815,-0.675782257,0.7483466418,-0.728168415,-2.473558219,0.3350696271,0.7948723322,-0.988291494,-0.633923137,-0.35389146,0.4064833371,0.1007556067,-1.242106771,-0.383440627,1.1082384813,0.0767278975,-1.484526247,0.2274459798,0.8185852788
59,0,-0.143561303,-1.076486802,2.3935811584,-0.730006163,-0.434987204,-0.756174999,-0.764536298,1.216056738,-0.316782906,0.5867363078,0.0850563553,-0.757792584,-1.005007086,1.9585886057,3.7044493965,0.7741497371,-0.216514992,0.8658061983,-0.366480729,1.3299202253,0.9018672347,0.1378795877,-1.049096874,0.8059433753,-1.032030824,0.2985573284,0.86966473,-0.548688879,1.9418834945,1.0613285134
60,0,-2.478212331,2.3104395375,-1.201329376,0.1917226395,-1.386232904,-1.339474952,-1.052184404,0.1342035975,-2.258308132,0.5072125884,1.1223092612,-1.085506057,-1.872462236,-1.811427144,-0.050042214,-0.650954671,0.7548112754,-0.614025558,-1.492447202,0.0130268652,0.0097742364,2.3878160174,-1.043471311,0.2968084503,-1.305204538,0.670584701,-1.083471811,-1.319660393,-0.225659293,0.7781159978
61,1,-1.298097032,-1.658144039,-0.511579551,0.5242373623,0.2949336406,0.0075434205,0.2822893548,1.9984979805,-1.517854507,0.2680263753,-0.560926399,-1.462956976,-0.629651462,-0.746271461,0.2430738647,-0.555179298,1.4495195412,-0.550667777,-0.593841521,-1.102769342,1.6870199083,0.6108184207,-1.200863515,0.7758345417,0.1317501152,1.2328769492,1.1446884303,0.1362613315,0.5064682888,-1.251162941
62,0,-1.169940089,-0.115752966,1.5071279448,-0.401256422,-0.938303236,-0.778510339,0.2983180399,-0.505551135,1.3457490674,0.8245806748,-1.307442092,0.1220021427,2.1190110556,1.412244807,0.8938670049,3.0844575979,-2.036732899,0.8029493396,-0.659705486,0.0422925216,-1.335410367,1.28437562,1.4426998475,-1.093532104,-1.771367705,0.7888868901,0.1862655493,-0.018507986,-1.668359273,-0.367390083
63,1,-0.4322577,-0.154597863,-0.692650017,-0.255668376,1.2261897659,1.3256213819,0.3887156834,-0.369640579,0.8349582061,-2.588741247,0.6373272782,-1.298906481,-0.167090764,0.1785205941,0.4099766903,-0.740289853,-0.68351564,-1.220106142,-0.770654692,-0.833628943,0.9097801904,1.0686827318,0.3580649258,0.3970069445,-1.317646654,-1.31704069,0.123474068,-0.194535297,0.4359887118,1.9216497336
64,1,-0.777488516,-3.433072055,-0.240236953,1.2411556447,0.1311888798,0.6546267978,1.0355868558,0.8241221556,1.4356606921,-0.225738436,1.6646775377,-0.258098433,0.1441426088,-1.196526067,-0.562022918,1.2901735771,0.9680405532,0.0619085244,-1.99538736,-1.613152074,-0.407257251,-1.026955506,1.1282122021,-0.962293387,0.1708275522,-0.891905369,-0.20557632,1.2105868692,1.4740000201,0.76927437
65,0,0.9534733371,2.2011838059,1.2814506157,-0.847080303,1.1249997483,1.1575896492,-1.573351628,0.8315353855,1.9425745195,-0.264701465,-0.609166461,0.0026436732,-1.189347581,0.1953720632,-1.575943766,-0.399801793,0.7757004195,0.456844255,0.7255795225,0.0616284502,0.4482652746,-0.636388266,1.4428965858,-0.141564118,-0.021790425,-2.170231464,-0.444202061,0.7882323915,-0.574420861,-0.422531807
